product_id,product_name,category,price,stock_level,daily_demand,supplier_lead_time,reorder_point,is_weekend,units_sold,restocked
1505,Hair Mousse,Styling,9.99,202.0,5.0,10.0,50,1,6,0
1506,Hair Spray,Styling,10.99,23.0,8.0,10.0,80,0,7,1
1507,Conditioner,Hair Care,11.99,192.0,6.0,3.0,18,1,9,0
1508,Comb,Tools,4.99,38.0,2.0,7.0,14,1,3,0
1509,Hair Spray,Styling,10.99,212.0,4.0,8.0,32,0,2,0
1510,Conditioner,Hair Care,11.99,149.0,6.0,9.0,54,0,9,0
1511,Comb,Tools,4.99,222.0,1.0,,4,0,0,0
1512,Hair Spray,Styling,10.99,241.0,6.0,10.0,60,0,6,0
1513,Conditioner,Hair Care,11.99,51.0,4.0,6.0,24,1,3,0
1514,Hair Mousse,Styling,9.99,,7.0,9.0,63,1,5,1
1515,Conditioner,Hair Care,11.99,97.0,10.0,2.0,20,1,11,0
1516,Shampoo,Hair Care,12.99,23.0,10.0,10.0,100,0,8,1
1517,Hair Spray,Styling,10.99,91.0,4.0,7.0,28,0,5,0
1518,Hair Gel,Styling,7.99,65.0,1.0,2.0,2,1,0,0
1519,Hair Mousse,Styling,9.99,92.0,4.0,6.0,24,1,2,0
1520,Comb,Tools,4.99,21.0,0.0,9.0,0,1,0,0
1521,Conditioner,Hair Care,11.99,45.0,4.0,2.0,8,0,3,0
1522,Hair Spray,Styling,10.99,205.0,5.0,6.0,30,1,5,0
1523,Hair Spray,Styling,10.99,247.0,8.0,4.0,32,0,11,0
1524,Shampoo,Hair Care,12.99,,,,56,1,8,0
1525,Hair Gel,Styling,7.99,8.0,7.0,4.0,28,0,8,1
1526,Conditioner,Hair Care,11.99,40.0,8.0,5.0,40,1,6,0
1527,Hair Gel,Styling,7.99,219.0,7.0,,70,0,8,0
1528,Hair Gel,Styling,7.99,120.0,7.0,7.0,49,1,10,0
1529,Hair Gel,Styling,7.99,191.0,5.0,5.0,25,0,4,0
1530,Comb,Tools,4.99,21.0,2.0,6.0,12,0,4,0
1531,Hair Mousse,Styling,9.99,84.0,1.0,9.0,9,1,4,0
1532,Comb,Tools,4.99,37.0,0.0,2.0,0,1,3,0
1533,Shampoo,Hair Care,12.99,36.0,,2.0,10,0,4,0
1534,Hair Mousse,Styling,9.99,48.0,2.0,8.0,16,0,3,0
1535,Comb,Tools,4.99,71.0,0.0,10.0,0,1,0,0
1536,Hair Gel,Styling,7.99,197.0,3.0,7.0,21,1,5,0
1537,Hair Spray,Styling,10.99,32.0,4.0,3.0,12,1,3,0
1538,Conditioner,Hair Care,11.99,223.0,5.0,10.0,50,0,3,0
1539,Conditioner,Hair Care,11.99,36.0,8.0,5.0,40,0,6,1
1540,Conditioner,Hair Care,11.99,144.0,8.0,10.0,80,0,8,0
1541,Conditioner,Hair Care,11.99,25.0,5.0,4.0,20,0,8,0
1542,Hair Spray,Styling,10.99,108.0,6.0,8.0,48,1,6,0
1543,Hair Gel,Styling,7.99,,4.0,4.0,16,1,7,0
1544,Hair Mousse,Styling,9.99,53.0,7.0,3.0,21,1,5,0
1545,Conditioner,Hair Care,11.99,100.0,5.0,4.0,20,1,8,0
1546,Shampoo,Hair Care,12.99,57.0,9.0,8.0,72,0,7,1
1547,Hair Mousse,Styling,9.99,2.0,4.0,3.0,12,1,2,1
1548,Conditioner,Hair Care,11.99,169.0,3.0,10.0,30,1,6,0
1549,Comb,Tools,4.99,87.0,4.0,6.0,24,1,2,0
1550,Hair Gel,Styling,7.99,149.0,7.0,9.0,63,0,7,0
1551,Hair Spray,Styling,10.99,221.0,7.0,7.0,49,1,6,0
1552,Comb,Tools,4.99,26.0,4.0,6.0,24,1,4,0
1553,Shampoo,Hair Care,12.99,3.0,6.0,3.0,18,1,3,1
1554,Comb,Tools,4.99,68.0,5.0,9.0,45,1,7,0
1555,Shampoo,Hair Care,12.99,154.0,10.0,3.0,30,0,12,0
1556,Hair Mousse,Styling,9.99,148.0,2.0,8.0,16,0,3,0
1557,Hair Spray,Styling,10.99,221.0,1.0,10.0,10,1,0,0
1558,Comb,Tools,4.99,232.0,5.0,2.0,10,1,8,0
1559,Comb,Tools,4.99,116.0,3.0,6.0,18,1,3,0
1560,Shampoo,Hair Care,12.99,83.0,2.0,6.0,12,0,1,0
1561,Comb,Tools,4.99,102.0,4.0,7.0,28,1,3,0
1562,Comb,Tools,4.99,206.0,3.0,6.0,18,0,1,0
1563,Conditioner,Hair Care,11.99,193.0,5.0,8.0,40,1,4,0
1564,Hair Gel,Styling,7.99,229.0,5.0,4.0,20,0,5,0
1565,Comb,Tools,4.99,164.0,3.0,10.0,30,0,3,0
1566,Shampoo,Hair Care,12.99,182.0,4.0,8.0,32,0,4,0
1567,Hair Gel,Styling,7.99,26.0,3.0,6.0,18,0,5,0
1568,Conditioner,Hair Care,11.99,140.0,10.0,2.0,20,0,11,0
1569,Conditioner,Hair Care,11.99,112.0,12.0,5.0,60,0,11,0
1570,Hair Gel,Styling,7.99,214.0,3.0,5.0,15,0,4,0
1571,Hair Gel,Styling,7.99,191.0,6.0,6.0,36,1,9,0
1572,Conditioner,Hair Care,11.99,81.0,6.0,4.0,24,0,6,0
1573,Hair Spray,Styling,10.99,181.0,4.0,9.0,36,1,6,0
1574,Hair Mousse,Styling,9.99,183.0,3.0,5.0,15,1,4,0
1575,Hair Gel,Styling,7.99,,0.0,8.0,0,0,0,0
1576,Hair Mousse,Styling,9.99,122.0,5.0,7.0,35,1,3,0
1577,Comb,Tools,4.99,153.0,2.0,9.0,18,0,3,0
1578,Hair Spray,Styling,10.99,178.0,4.0,10.0,40,0,5,0
1579,Shampoo,Hair Care,12.99,248.0,6.0,2.0,12,1,9,0
1580,Shampoo,Hair Care,12.99,135.0,,5.0,30,0,5,0
1581,Comb,Tools,4.99,30.0,3.0,7.0,21,0,1,0
1582,Hair Gel,Styling,7.99,206.0,3.0,4.0,12,0,3,0
1583,Hair Mousse,Styling,9.99,127.0,6.0,3.0,18,1,5,0
1584,Comb,Tools,4.99,20.0,1.0,10.0,10,0,1,0
1585,Comb,Tools,4.99,95.0,5.0,,15,0,4,0
1586,Hair Gel,Styling,7.99,78.0,10.0,7.0,70,0,8,0
1587,Conditioner,Hair Care,11.99,249.0,7.0,7.0,49,0,5,0
1588,Comb,Tools,4.99,216.0,3.0,4.0,12,0,4,0
1589,Shampoo,Hair Care,12.99,206.0,7.0,6.0,42,0,7,0
1590,Shampoo,Hair Care,12.99,127.0,8.0,7.0,56,1,9,0
1591,Shampoo,Hair Care,12.99,86.0,9.0,5.0,45,0,9,0
1592,Hair Gel,Styling,7.99,10.0,3.0,9.0,27,0,6,1
1593,Hair Spray,Styling,10.99,144.0,8.0,10.0,80,1,10,0
1594,Conditioner,Hair Care,11.99,114.0,7.0,8.0,56,1,8,0
1595,Hair Mousse,Styling,9.99,143.0,3.0,9.0,27,1,5,0
1596,Comb,Tools,4.99,178.0,6.0,5.0,30,1,4,0
1597,Conditioner,Hair Care,11.99,164.0,8.0,7.0,56,0,11,0
1598,Conditioner,Hair Care,11.99,90.0,7.0,8.0,56,0,10,0
1599,Conditioner,Hair Care,11.99,25.0,6.0,9.0,54,0,5,1
1600,Conditioner,Hair Care,11.99,146.0,,8.0,48,0,5,0
1601,Hair Mousse,Styling,9.99,45.0,4.0,8.0,32,1,3,0
1602,Hair Spray,Styling,10.99,63.0,3.0,8.0,24,1,6,0
1603,Hair Mousse,Styling,9.99,104.0,3.0,2.0,6,1,4,0
1604,Hair Gel,Styling,7.99,64.0,3.0,8.0,24,1,1,0
1605,Shampoo,Hair Care,12.99,29.0,6.0,4.0,24,0,7,0
1606,Hair Mousse,Styling,9.99,244.0,3.0,8.0,24,1,3,0
1607,Shampoo,Hair Care,12.99,101.0,3.0,5.0,15,1,1,0
1608,Hair Gel,Styling,7.99,27.0,6.0,8.0,48,0,5,1
1609,Hair Spray,Styling,10.99,94.0,5.0,9.0,45,0,8,0
1610,Hair Spray,Styling,10.99,196.0,8.0,7.0,56,0,6,0
1611,Conditioner,Hair Care,11.99,89.0,6.0,9.0,54,0,5,0
1612,Shampoo,Hair Care,12.99,57.0,8.0,9.0,72,1,6,1
1613,Hair Spray,Styling,10.99,41.0,6.0,4.0,24,1,8,0
1614,Hair Spray,Styling,10.99,4.0,4.0,7.0,28,0,4,1
1615,Hair Gel,Styling,7.99,0.0,5.0,2.0,10,0,0,1
1616,Hair Spray,Styling,10.99,18.0,8.0,9.0,72,1,10,1
1617,Comb,Tools,4.99,60.0,3.0,9.0,27,1,5,0
1618,Conditioner,Hair Care,11.99,116.0,5.0,4.0,20,0,5,0
1619,Conditioner,Hair Care,11.99,94.0,6.0,2.0,12,1,7,0
1620,Hair Spray,Styling,10.99,218.0,5.0,7.0,35,1,4,0
1621,Hair Gel,Styling,7.99,243.0,8.0,8.0,64,1,9,0
1622,Hair Spray,Styling,10.99,52.0,5.0,5.0,25,1,8,0
1623,Hair Gel,Styling,7.99,95.0,9.0,6.0,54,1,8,0
1624,Hair Mousse,Styling,9.99,231.0,6.0,8.0,48,0,4,0
1625,Hair Gel,Styling,7.99,239.0,,10.0,30,0,4,0
1626,Hair Spray,Styling,10.99,170.0,7.0,4.0,28,1,10,0
1627,Hair Mousse,Styling,9.99,119.0,10.0,5.0,50,0,13,0
1628,Hair Spray,Styling,10.99,,4.0,3.0,12,0,2,0
1629,Hair Mousse,Styling,9.99,218.0,0.0,3.0,0,1,0,0
1630,Shampoo,Hair Care,12.99,92.0,6.0,9.0,54,1,7,0
1631,Hair Spray,Styling,10.99,40.0,3.0,4.0,12,1,2,0
1632,Hair Spray,Styling,10.99,141.0,2.0,6.0,12,0,5,0
1633,Hair Gel,Styling,7.99,24.0,3.0,2.0,6,1,2,0
1634,Hair Spray,Styling,10.99,176.0,,9.0,54,0,8,0
1635,Comb,Tools,4.99,145.0,2.0,7.0,14,0,2,0
1636,Hair Mousse,Styling,9.99,173.0,4.0,5.0,20,1,7,0
1637,Hair Mousse,Styling,9.99,154.0,5.0,9.0,45,1,3,0
1638,Hair Spray,Styling,10.99,71.0,9.0,2.0,18,1,10,0
1639,Hair Mousse,Styling,9.99,,4.0,9.0,36,1,5,0
1640,Hair Gel,Styling,7.99,168.0,,4.0,32,0,10,0
1641,Hair Gel,Styling,7.99,97.0,7.0,8.0,56,1,5,0
1642,Hair Gel,Styling,7.99,104.0,5.0,7.0,35,1,8,0
1643,Hair Gel,Styling,7.99,235.0,4.0,,12,1,7,0
1644,Conditioner,Hair Care,11.99,206.0,7.0,4.0,28,0,7,0
1645,Shampoo,Hair Care,12.99,2.0,6.0,2.0,12,1,2,1
1646,Comb,Tools,4.99,247.0,4.0,7.0,28,0,7,0
1647,Comb,Tools,4.99,237.0,1.0,3.0,3,0,0,0
1648,Comb,Tools,4.99,59.0,3.0,8.0,24,0,3,0
1649,Hair Spray,Styling,10.99,180.0,8.0,4.0,32,1,9,0
1650,Hair Gel,Styling,7.99,47.0,5.0,5.0,25,0,5,0
1651,Shampoo,Hair Care,12.99,179.0,7.0,3.0,21,0,6,0
1652,Hair Gel,Styling,7.99,162.0,6.0,8.0,48,1,8,0
1653,Conditioner,Hair Care,11.99,135.0,5.0,2.0,10,1,8,0
1654,Hair Gel,Styling,7.99,,6.0,8.0,48,1,4,0
1655,Hair Spray,Styling,10.99,197.0,4.0,7.0,28,0,7,0
1656,Hair Mousse,Styling,9.99,190.0,5.0,6.0,30,1,6,0
1657,Conditioner,Hair Care,11.99,10.0,5.0,7.0,35,1,6,1
1658,Hair Gel,Styling,7.99,118.0,,4.0,28,1,6,0
1659,Hair Mousse,Styling,9.99,,3.0,4.0,12,1,4,0
1660,Conditioner,Hair Care,11.99,38.0,5.0,3.0,15,1,3,0
1661,Hair Gel,Styling,7.99,100.0,5.0,4.0,20,1,5,0
1662,Hair Gel,Styling,7.99,111.0,7.0,2.0,14,0,7,0
1663,Hair Mousse,Styling,9.99,36.0,4.0,,20,1,6,0
1664,Hair Mousse,Styling,9.99,161.0,6.0,8.0,48,0,8,0
1665,Hair Mousse,Styling,9.99,206.0,7.0,4.0,28,1,7,0
1666,Conditioner,Hair Care,11.99,241.0,6.0,7.0,42,1,9,0
1667,Hair Mousse,Styling,9.99,178.0,6.0,5.0,30,1,5,0
1668,Comb,Tools,4.99,151.0,0.0,5.0,0,1,1,0
1669,Hair Gel,Styling,7.99,192.0,3.0,4.0,12,1,5,0
1670,Comb,Tools,4.99,68.0,4.0,5.0,20,0,4,0
1671,Conditioner,Hair Care,11.99,162.0,7.0,2.0,14,1,7,0
1672,Hair Mousse,Styling,9.99,244.0,2.0,10.0,20,0,1,0
1673,Comb,Tools,4.99,15.0,8.0,5.0,40,1,10,1
1674,Shampoo,Hair Care,12.99,76.0,7.0,2.0,14,1,5,0
1675,Conditioner,Hair Care,11.99,114.0,8.0,8.0,64,0,10,0
1676,Hair Mousse,Styling,9.99,116.0,4.0,,36,0,4,0
1677,Shampoo,Hair Care,12.99,222.0,11.0,7.0,77,1,13,0
1678,Hair Spray,Styling,10.99,6.0,3.0,8.0,24,1,2,1
1679,Hair Mousse,Styling,9.99,144.0,2.0,2.0,4,0,4,0
1680,Shampoo,Hair Care,12.99,35.0,9.0,5.0,45,1,7,1
1681,Shampoo,Hair Care,12.99,126.0,9.0,8.0,72,0,11,0
1682,Conditioner,Hair Care,11.99,140.0,8.0,9.0,72,0,7,0
1683,Shampoo,Hair Care,12.99,165.0,4.0,10.0,40,0,2,0
1684,Shampoo,Hair Care,12.99,56.0,8.0,4.0,32,1,10,0
1685,Shampoo,Hair Care,12.99,130.0,3.0,6.0,18,0,4,0
1686,Shampoo,Hair Care,12.99,51.0,6.0,9.0,54,1,4,1
1687,Conditioner,Hair Care,11.99,101.0,6.0,5.0,30,0,5,0
1688,Hair Spray,Styling,10.99,95.0,3.0,5.0,15,1,5,0
1689,Shampoo,Hair Care,12.99,166.0,7.0,6.0,42,0,8,0
1690,Hair Gel,Styling,7.99,52.0,6.0,3.0,18,0,9,0
1691,Comb,Tools,4.99,172.0,3.0,5.0,15,1,5,0
1692,Hair Spray,Styling,10.99,,6.0,10.0,60,1,4,0
1693,Conditioner,Hair Care,11.99,127.0,5.0,8.0,40,1,8,0
1694,Hair Gel,Styling,7.99,122.0,4.0,5.0,20,0,2,0
1695,Shampoo,Hair Care,12.99,242.0,7.0,6.0,42,1,5,0
1696,Shampoo,Hair Care,12.99,13.0,6.0,,48,1,9,1
1697,Shampoo,Hair Care,12.99,230.0,10.0,3.0,30,0,10,0
1698,Conditioner,Hair Care,11.99,,9.0,2.0,18,0,10,0
1699,Hair Spray,Styling,10.99,,3.0,10.0,30,1,3,0
1700,Comb,Tools,4.99,39.0,3.0,8.0,24,0,1,0
1701,Shampoo,Hair Care,12.99,147.0,9.0,2.0,18,0,12,0
1702,Comb,Tools,4.99,122.0,3.0,6.0,18,0,2,0
1703,Shampoo,Hair Care,12.99,223.0,9.0,8.0,72,1,11,0
1704,Hair Mousse,Styling,9.99,93.0,6.0,9.0,54,0,8,0
1705,Hair Spray,Styling,10.99,37.0,6.0,7.0,42,1,9,1
1706,Hair Mousse,Styling,9.99,196.0,4.0,9.0,36,1,7,0
1707,Conditioner,Hair Care,11.99,85.0,10.0,7.0,70,1,13,0
1708,Shampoo,Hair Care,12.99,87.0,4.0,4.0,16,1,6,0
1709,Hair Spray,Styling,10.99,35.0,4.0,5.0,20,1,7,0
1710,Hair Spray,Styling,10.99,139.0,5.0,2.0,10,0,5,0
1711,Hair Gel,Styling,7.99,29.0,6.0,7.0,42,1,9,1
1712,Hair Gel,Styling,7.99,56.0,3.0,3.0,9,1,2,0
1713,Comb,Tools,4.99,0.0,1.0,10.0,10,1,0,1
1714,Conditioner,Hair Care,11.99,193.0,3.0,,30,0,6,0
1715,Hair Mousse,Styling,9.99,30.0,7.0,5.0,35,0,6,1
1716,Hair Mousse,Styling,9.99,169.0,2.0,6.0,12,1,2,0
1717,Hair Gel,Styling,7.99,162.0,7.0,2.0,14,1,10,0
1718,Hair Mousse,Styling,9.99,179.0,1.0,10.0,10,1,0,0
1719,Comb,Tools,4.99,125.0,3.0,2.0,6,0,4,0
1720,Hair Mousse,Styling,9.99,139.0,6.0,3.0,18,1,7,0
1721,Shampoo,Hair Care,12.99,82.0,8.0,,48,1,10,0
1722,Conditioner,Hair Care,11.99,151.0,9.0,10.0,90,0,10,0
1723,Hair Gel,Styling,7.99,205.0,3.0,10.0,30,0,6,0
1724,Conditioner,Hair Care,11.99,230.0,3.0,2.0,6,1,3,0
1725,Shampoo,Hair Care,12.99,,9.0,9.0,81,0,10,1
1726,Conditioner,Hair Care,11.99,197.0,5.0,5.0,25,1,5,0
1727,Shampoo,Hair Care,12.99,25.0,9.0,4.0,36,0,8,1
1728,Hair Gel,Styling,7.99,127.0,3.0,2.0,6,1,6,0
1729,Hair Mousse,Styling,9.99,111.0,7.0,10.0,70,1,10,0
1730,Comb,Tools,4.99,,0.0,5.0,0,0,0,0
1731,Conditioner,Hair Care,11.99,114.0,7.0,10.0,70,1,7,0
1732,Hair Spray,Styling,10.99,105.0,5.0,,25,1,4,0
1733,Shampoo,Hair Care,12.99,130.0,,2.0,16,1,6,0
1734,Conditioner,Hair Care,11.99,81.0,10.0,5.0,50,1,9,0
1735,Hair Spray,Styling,10.99,162.0,3.0,10.0,30,0,1,0
1736,Shampoo,Hair Care,12.99,122.0,2.0,4.0,8,1,1,0
1737,Hair Mousse,Styling,9.99,104.0,4.0,,8,0,5,0
1738,Comb,Tools,4.99,185.0,4.0,5.0,20,0,7,0
1739,Hair Gel,Styling,7.99,165.0,5.0,4.0,20,1,4,0
1740,Hair Gel,Styling,7.99,16.0,3.0,4.0,12,0,6,0
1741,Hair Mousse,Styling,9.99,77.0,3.0,10.0,30,1,5,0
1742,Hair Gel,Styling,7.99,98.0,6.0,10.0,60,0,9,0
1743,Hair Mousse,Styling,9.99,136.0,1.0,10.0,10,0,3,0
1744,Hair Mousse,Styling,9.99,152.0,3.0,7.0,21,0,2,0
1745,Hair Spray,Styling,10.99,173.0,4.0,8.0,32,1,4,0
1746,Hair Spray,Styling,10.99,227.0,5.0,6.0,30,1,4,0
1747,Hair Gel,Styling,7.99,148.0,2.0,10.0,20,0,1,0
1748,Conditioner,Hair Care,11.99,153.0,7.0,4.0,28,1,10,0
1749,Hair Spray,Styling,10.99,117.0,1.0,10.0,10,0,1,0
1750,Hair Gel,Styling,7.99,208.0,4.0,3.0,12,1,3,0
1751,Hair Spray,Styling,10.99,210.0,4.0,6.0,24,1,6,0
1752,Hair Gel,Styling,7.99,152.0,7.0,7.0,49,0,5,0
1753,Shampoo,Hair Care,12.99,10.0,9.0,3.0,27,0,9,1
1754,Comb,Tools,4.99,175.0,2.0,2.0,4,0,0,0
1755,Hair Gel,Styling,7.99,61.0,6.0,5.0,30,1,5,0
1756,Shampoo,Hair Care,12.99,141.0,,4.0,20,0,6,0
1757,Hair Spray,Styling,10.99,189.0,3.0,6.0,18,0,4,0
1758,Hair Gel,Styling,7.99,,6.0,5.0,30,0,6,0
1759,Hair Spray,Styling,10.99,217.0,6.0,8.0,48,0,7,0
1760,Hair Gel,Styling,7.99,113.0,8.0,8.0,64,1,6,0
1761,Hair Spray,Styling,10.99,87.0,8.0,7.0,56,1,6,0
1762,Conditioner,Hair Care,11.99,95.0,7.0,8.0,56,1,6,0
1763,Conditioner,Hair Care,11.99,183.0,7.0,,42,1,6,0
1764,Hair Spray,Styling,10.99,62.0,,2.0,8,1,5,0
1765,Hair Gel,Styling,7.99,232.0,5.0,8.0,40,1,3,0
1766,Hair Mousse,Styling,9.99,122.0,5.0,10.0,50,0,7,0
1767,Conditioner,Hair Care,11.99,23.0,8.0,4.0,32,0,6,1
1768,Conditioner,Hair Care,11.99,75.0,8.0,4.0,32,1,7,0
1769,Shampoo,Hair Care,12.99,158.0,9.0,2.0,18,0,11,0
1770,Conditioner,Hair Care,11.99,60.0,12.0,3.0,36,0,10,0
1771,Hair Gel,Styling,7.99,141.0,6.0,7.0,42,0,9,0
1772,Shampoo,Hair Care,12.99,83.0,10.0,10.0,100,0,8,1
1773,Conditioner,Hair Care,11.99,61.0,4.0,7.0,28,1,6,0
1774,Comb,Tools,4.99,63.0,4.0,2.0,8,1,2,0
1775,Hair Gel,Styling,7.99,173.0,8.0,8.0,64,1,10,0
1776,Hair Spray,Styling,10.99,90.0,5.0,8.0,40,1,5,0
1777,Shampoo,Hair Care,12.99,52.0,5.0,3.0,15,1,7,0
1778,Hair Gel,Styling,7.99,96.0,5.0,9.0,45,0,4,0
1779,Hair Gel,Styling,7.99,221.0,6.0,4.0,24,1,9,0
1780,Hair Gel,Styling,7.99,64.0,3.0,9.0,27,0,3,0
1781,Conditioner,Hair Care,11.99,229.0,7.0,3.0,21,1,7,0
1782,Comb,Tools,4.99,,0.0,7.0,0,1,2,0
1783,Shampoo,Hair Care,12.99,90.0,9.0,7.0,63,1,8,0
1784,Conditioner,Hair Care,11.99,190.0,6.0,2.0,12,0,8,0
1785,Hair Mousse,Styling,9.99,204.0,3.0,9.0,27,1,3,0
1786,Shampoo,Hair Care,12.99,226.0,5.0,10.0,50,0,3,0
1787,Hair Mousse,Styling,9.99,169.0,5.0,9.0,45,1,8,0
1788,Hair Spray,Styling,10.99,98.0,4.0,2.0,8,0,4,0
1789,Hair Gel,Styling,7.99,204.0,7.0,4.0,28,1,8,0
1790,Conditioner,Hair Care,11.99,219.0,10.0,3.0,30,1,9,0
1791,Shampoo,Hair Care,12.99,20.0,8.0,9.0,72,1,8,1
1792,Hair Spray,Styling,10.99,140.0,7.0,7.0,49,1,10,0
1793,Hair Spray,Styling,10.99,133.0,,6.0,12,0,4,0
1794,Hair Mousse,Styling,9.99,240.0,2.0,8.0,16,1,0,0
1795,Hair Spray,Styling,10.99,57.0,4.0,5.0,20,1,3,0
1796,Hair Spray,Styling,10.99,92.0,3.0,7.0,21,0,3,0
1797,Comb,Tools,4.99,16.0,4.0,7.0,28,1,2,1
1798,Shampoo,Hair Care,12.99,85.0,8.0,5.0,40,1,9,0
1799,Hair Gel,Styling,7.99,217.0,5.0,5.0,25,0,5,0
1800,Hair Mousse,Styling,9.99,151.0,4.0,3.0,12,0,2,0
1801,Comb,Tools,4.99,165.0,3.0,4.0,12,0,1,0
1802,Hair Mousse,Styling,9.99,,3.0,7.0,21,0,6,0
1803,Shampoo,Hair Care,12.99,149.0,4.0,3.0,12,0,2,0
1804,Hair Gel,Styling,7.99,210.0,6.0,6.0,36,0,8,0
1805,Hair Spray,Styling,10.99,218.0,4.0,6.0,24,0,3,0
1806,Hair Gel,Styling,7.99,218.0,5.0,9.0,45,1,6,0
1807,Hair Gel,Styling,7.99,107.0,7.0,5.0,35,1,7,0
1808,Shampoo,Hair Care,12.99,20.0,11.0,4.0,44,1,9,1
1809,Hair Mousse,Styling,9.99,176.0,6.0,7.0,42,0,8,0
1810,Comb,Tools,4.99,171.0,5.0,6.0,30,0,8,0
1811,Hair Gel,Styling,7.99,,5.0,7.0,35,0,3,0
1812,Conditioner,Hair Care,11.99,208.0,4.0,8.0,32,1,7,0
1813,Comb,Tools,4.99,,3.0,7.0,21,0,5,0
1814,Hair Gel,Styling,7.99,23.0,0.0,4.0,0,0,0,0
1815,Conditioner,Hair Care,11.99,184.0,7.0,4.0,28,0,8,0
1816,Hair Spray,Styling,10.99,95.0,4.0,10.0,40,0,3,0
1817,Comb,Tools,4.99,129.0,3.0,6.0,18,1,5,0
1818,Hair Spray,Styling,10.99,50.0,0.0,2.0,0,1,1,0
1819,Hair Mousse,Styling,9.99,4.0,6.0,8.0,48,0,4,1
1820,Hair Spray,Styling,10.99,146.0,5.0,5.0,25,1,6,0
1821,Conditioner,Hair Care,11.99,,8.0,6.0,48,1,9,0
1822,Hair Gel,Styling,7.99,,4.0,3.0,12,1,4,0
1823,Comb,Tools,4.99,201.0,4.0,6.0,24,0,6,0
1824,Hair Spray,Styling,10.99,73.0,5.0,,40,1,7,0
1825,Hair Gel,Styling,7.99,20.0,,7.0,14,0,5,0
1826,Comb,Tools,4.99,187.0,2.0,6.0,12,0,3,0
1827,Shampoo,Hair Care,12.99,195.0,10.0,6.0,60,0,10,0
1828,Shampoo,Hair Care,12.99,244.0,8.0,6.0,48,0,7,0
1829,Hair Spray,Styling,10.99,119.0,8.0,10.0,80,1,6,0
1830,Shampoo,Hair Care,12.99,90.0,9.0,10.0,90,0,9,0
1831,Shampoo,Hair Care,12.99,16.0,11.0,4.0,44,1,10,1
1832,Hair Gel,Styling,7.99,236.0,6.0,7.0,42,1,7,0
1833,Conditioner,Hair Care,11.99,42.0,5.0,5.0,25,1,7,0
1834,Comb,Tools,4.99,58.0,5.0,9.0,45,1,7,0
1835,Shampoo,Hair Care,12.99,9.0,,9.0,27,0,2,1
1836,Hair Mousse,Styling,9.99,166.0,3.0,2.0,6,1,3,0
1837,Hair Spray,Styling,10.99,196.0,7.0,3.0,21,0,9,0
1838,Hair Mousse,Styling,9.99,30.0,4.0,7.0,28,1,3,0
1839,Shampoo,Hair Care,12.99,14.0,7.0,6.0,42,0,10,1
1840,Hair Mousse,Styling,9.99,87.0,8.0,10.0,80,0,8,0
1841,Shampoo,Hair Care,12.99,72.0,3.0,7.0,21,0,2,0
1842,Shampoo,Hair Care,12.99,92.0,12.0,7.0,84,0,12,0
1843,Conditioner,Hair Care,11.99,12.0,10.0,6.0,60,0,10,1
1844,Comb,Tools,4.99,139.0,2.0,6.0,12,1,0,0
1845,Hair Gel,Styling,7.99,23.0,8.0,7.0,56,0,8,1
1846,Shampoo,Hair Care,12.99,27.0,8.0,7.0,56,0,9,1
1847,Conditioner,Hair Care,11.99,20.0,6.0,7.0,42,0,5,1
1848,Comb,Tools,4.99,207.0,,4.0,16,0,3,0
1849,Hair Mousse,Styling,9.99,147.0,5.0,5.0,25,0,6,0
1850,Conditioner,Hair Care,11.99,211.0,5.0,8.0,40,1,7,0
1851,Shampoo,Hair Care,12.99,,7.0,8.0,56,1,7,0
1852,Comb,Tools,4.99,64.0,2.0,3.0,6,0,5,0
1853,Comb,Tools,4.99,11.0,0.0,3.0,0,1,3,0
1854,Hair Spray,Styling,10.99,0.0,3.0,2.0,6,0,0,1
1855,Comb,Tools,4.99,201.0,0.0,3.0,0,1,0,0
1856,Hair Mousse,Styling,9.99,113.0,2.0,4.0,8,1,1,0
1857,Comb,Tools,4.99,62.0,0.0,9.0,0,1,1,0
1858,Conditioner,Hair Care,11.99,15.0,7.0,9.0,63,1,9,1
1859,Hair Mousse,Styling,9.99,71.0,1.0,4.0,4,0,2,0
1860,Hair Gel,Styling,7.99,89.0,5.0,5.0,25,1,8,0
1861,Hair Gel,Styling,7.99,56.0,7.0,9.0,63,0,6,1
1862,Hair Spray,Styling,10.99,130.0,4.0,6.0,24,1,7,0
1863,Comb,Tools,4.99,,2.0,6.0,12,1,5,0
1864,Conditioner,Hair Care,11.99,230.0,6.0,,60,0,8,0
1865,Shampoo,Hair Care,12.99,,11.0,10.0,110,1,12,1
1866,Hair Mousse,Styling,9.99,184.0,5.0,6.0,30,0,7,0
1867,Hair Spray,Styling,10.99,144.0,3.0,7.0,21,1,1,0
1868,Shampoo,Hair Care,12.99,219.0,6.0,5.0,30,1,8,0
1869,Comb,Tools,4.99,19.0,4.0,3.0,12,0,6,0
1870,Hair Gel,Styling,7.99,136.0,6.0,10.0,60,0,7,0
1871,Shampoo,Hair Care,12.99,65.0,7.0,2.0,14,1,9,0
1872,Hair Gel,Styling,7.99,228.0,6.0,5.0,30,0,8,0
1873,Comb,Tools,4.99,161.0,4.0,5.0,20,1,2,0
1874,Comb,Tools,4.99,186.0,6.0,5.0,30,1,7,0
